Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score
migrants,The Washington Post,Chico Harlan,E.U. proposes immigration deal that would require countries to take a share of asylum-seekers or assist in deportations,https://www.washingtonpost.com/world/europe/eu-proposes-immigration-deal-that-would-require-countries-to-take-a-share-of-asylum-seekers-or-assist-in-deportations/2020/09/23/2b126ef4-fd0c-11ea-b0e4-350e4e60cc91_story.html,"Now, with flows down more than tenfold from that peak, the continent is trying to at last help frontline Mediterranean countries like Greece and Italy, which have carried a disproportionate burden un… [+4584 chars]",2020-09-23T14:22:27Z,0.296,0.0,0.121,0.879
migrants,The Washington Post,Claire Parker,Economic fallout from coronavirus leads to surge in Tunisians leaving for Europe,https://www.washingtonpost.com/world/middle-east/coronavirus-tunisia-migrants-italy/2020/09/23/ad4c37cc-fc0f-11ea-b0e4-350e4e60cc91_story.html,"During the first eight months of this year, nearly 8,000 Tunisians crossed the Mediterranean to Italy, six times as many as last year, according to the Office of the U.N. High Commissioner for Refuge… [+8078 chars]",2020-09-24T10:00:00Z,0.0,0.0,0.0,1.0
migrants,The Washington Post,"Joanna Slater, Kareem Fahim, Katie McQue","Migration, in reverse: Coronavirus forces migrant workers to return home",https://www.washingtonpost.com/graphics/2020/world/coronavirus-migration-trends-gulf-states-india/,"In his long years away from his family, Ramakrishnan Athekkatil often imagined what it would be like to settle down back in India.
He never imagined he would return like this: laid off, in debt and … [+18108 chars]",2020-10-01T15:54:22Z,0.0,0.0,0.0,1.0
migrants,The Washington Post,Siobhán O'Grady,Outcry after reports Britain considered sending asylum seekers to island in the South Atlantic,https://www.washingtonpost.com/world/2020/09/30/outcry-after-reports-britain-considered-sending-asylum-seekers-island-south-atlantic/,"The British Home Office appears to have since scrapped plans to send asylum seekers to such far-flung locations, the newspaper reported.
But even that the idea had been floated drew ire from opposit… [+3546 chars]",2020-09-30T17:05:27Z,-0.5106,0.202,0.0,0.798
migrants,The Washington Post,"Elinda Labropoulou, Chico Harlan",Greek court convicts far-right party leaders of running a criminal organization,https://www.washingtonpost.com/world/europe/greece-court-extreme-right/2020/10/07/b18261a4-07ea-11eb-8719-0df159d14794_story.html,"The ruling all but cements the fall of Golden Dawn, a party that a decade earlier had grown on the back of Greeces financial and migrant crises and presaged the rise of other, less extreme European n… [+3757 chars]",2020-10-07T11:19:24Z,-0.1779,0.241,0.191,0.567
migrants,The Washington Post,Greg Miller,Allegations of racism have marked Trump’s presidency and become key issue as election nears,https://www.washingtonpost.com/national-security/trump-race-record/2020/09/23/332b0b68-f10f-11ea-b796-2dd09962649c_story.html,"Trumps private musings about Hispanics match the vitriol he has displayed in public, and his antipathy to Africa is so ingrained that when first lady Melania Trump planned a 2018 trip to that contine… [+30767 chars]",2020-09-23T14:29:10Z,-0.6249,0.24,0.0,0.76
migrants,The Washington Post,Kevin Sieff,"Under the U.S.-Mexico border, miles of tunnels worth millions of dollars — to traffickers",https://www.washingtonpost.com/world/the_americas/mexico-border-tunnels-drugs/2020/10/09/0f4dafe8-0438-11eb-897d-3a6201d6643f_story.html,"The Guatemalan rainforest: Lush jungle, Mayan ruins and narco jets full of cocaine
Six Mexican police officers wielding flashlights form the front line, tracking shovel-bearing drug traffickers thro… [+8876 chars]",2020-10-13T10:00:00Z,0.2263,0.0,0.137,0.863
migrants,The Washington Post,Niha Masih,An Indian jewelry brand made a touching ad about an interfaith marriage. Outrage ensued.,https://www.washingtonpost.com/world/asia_pacific/india-interfaith-ad-tanishq-hindu/2020/10/14/2f1af70e-0de3-11eb-b404-8d1e675ec701_story.html,"But just days after the ad aired, Tanishq, the jewelry company, pulled it from all platforms following a flood of angry calls from Hindu nationalists on social media to boycott the brand, including b… [+3913 chars]",2020-10-14T08:34:19Z,-0.5106,0.216,0.0,0.784
migrants,The Washington Post,"Steve Hendrix, Nader Durgham","Fleeing chaos and hardship, Lebanese have begun braving perilous seas",https://www.washingtonpost.com/world/middle_east/lebanon-crisis-migrants-refugees/2020/09/25/246295fc-fe4c-11ea-b0e4-350e4e60cc91_story.html,"But as newcomers to this black-market transport, the Lebanese have encountered a grisly learning curve. Some boats have become lost or caught in storms, requiring rescues at sea. Frantic families hav… [+6936 chars]",2020-09-26T12:00:00Z,-0.7184,0.429,0.0,0.571
migrants,The Washington Post,"Chico Harlan, Stefano Pitrelli",Pope Francis's new encyclical is a papal warning about a world going backward,https://www.washingtonpost.com/world/europe/pope-franciss-new-encyclical-is-a-papal-warning-about-a-world-going-backward/2020/10/04/c3f89b24-026c-11eb-b92e-029676f9ebec_story.html,"Amid all that, the pope says, the notion of a kinder, more respecting world sounds like madness.
But with a book-length paper released Sunday that feels like something from a bygone time, Francis ma… [+5986 chars]",2020-10-04T10:17:48Z,-0.34,0.194,0.0,0.806
migrants,The Washington Post,Miriam Berger,How the pandemic has affected abortion rules around the world,https://www.washingtonpost.com/world/2020/09/26/coronavirus-pandemic-global-abortion-access-reproductive-health/,"This spring, Socorristas en Reds more than 500 members shifted to working virtually: By phone and online, they advised women about medical abortions and connected them with doctors who would help. Be… [+7362 chars]",2020-09-26T14:48:29Z,-0.1531,0.151,0.0,0.849
migrants,The Washington Post,"Steven Grattan, Anthony Faiola","In Colombia, a death in police custody follows a history of brutality",https://www.washingtonpost.com/world/the_americas/colombia-police-protest-javier-ordonez/2020/10/05/c8f2df86-0438-11eb-897d-3a6201d6643f_story.html,"Video of their initial interaction, shared widely on social media, shows Javier Ordóñez begging please, no more as officers repeatedly shocked him with a stun gun. He died later of head injuries alle… [+8199 chars]",2020-10-06T10:00:00Z,-0.836,0.497,0.0,0.503
migrants,Politico,Associated Press,"Pope: Market capitalism has failed in pandemic, needs reform",https://www.politico.com/news/2020/10/04/pope-capitalism-pandemic-failed-425993,"In the encyclical, Francis rejected even the Catholic Churchs own doctrine justifying war as a means of legitimate defense, saying it had been too broadly applied over the centuries and was no longer… [+3027 chars]",2020-10-04T13:52:09Z,-0.5106,0.292,0.0,0.708
migrants,Politico,Meridith McGraw,Trump crams policy moves — real and imagined — into final weeks,https://www.politico.com/news/2020/09/15/trump-policy-moves-final-weeks-415630,"The president is also still vaguely promising ill-defined developments on core voting issues like health care, taxes and immigration, after signing a flurry of executive orders in recent weeks on iss… [+4826 chars]",2020-09-16T00:28:04Z,0.0,0.0,0.0,1.0
migrants,Politico,"https://www.facebook.com/Annapalmerpolitico/, https://www.facebook.com/Jakeshermanpolitico",Playbook PM: Here’s how the Amy Coney Barrett hearing is going so far,https://www.politico.com/newsletters/playbook-pm/2020/10/13/heres-how-the-amy-coney-barrett-hearing-is-going-so-far-490589,"Presented by Facebook
Judge Amy Coney Barrett told Sen. Lindsey Graham (R-S.C.): ""Judges cant just wake up one day and say, I have an agenda. I like guns. I hate guns. I like abortion. I hate aborti… [+15244 chars]",2020-10-13T17:00:00Z,0.0,0.0,0.0,1.0
migrants,Politico,By Rebecca Rainey,Senate sidetracked by Covid-19 cases,https://www.politico.com/newsletters/weekly-shift/2020/10/05/senate-sidetracked-by-covid-19-cases-790809,"Editors Note: Weekly Shift is a weekly version of POLITICO Pros daily Employment &amp; Immigration policy newsletter, Morning Shift. POLITICO Pro is a policy intelligence platform that combines the n… [+10203 chars]",2020-10-05T14:00:10Z,0.0,0.0,0.0,1.0
migrants,Politico,By Rebecca Rainey and Eleanor Mueller,Senate to vote on another aid package next week,https://www.politico.com/newsletters/weekly-shift/2020/10/14/senate-to-vote-on-another-aid-package-next-week-790974,"Editors Note: Weekly Shift is a weekly version of POLITICO Pros daily Employment &amp; Immigration policy newsletter, Morning Shift. POLITICO Pro is a policy intelligence platform that combines the n… [+11058 chars]",2020-10-14T14:00:59Z,0.0,0.0,0.0,1.0
migrants,The Wall Street Journal,"Michelle Hackman, Alicia Caldwell",Illegal Border Crossings On Rise...,https://www.wsj.com/articles/border-arrests-drop-this-year-after-migrant-surge-11602697201,"WASHINGTONThe number of migrants caught crossing the U.S.-Mexican border illegally rose for the fifth straight month in September, after the Trump administration earlier this year launched a pandemic… [+4315 chars]",2020-10-14T21:22:37Z,-0.5574,0.474,0.0,0.526
migrants,The Wall Street Journal,"Natalie Andrews, Michelle Hackman",U.S. Opens Investigation Into Claims of Forced Hysterectomies on Detained Migrants - The Wall Street Journal,https://www.wsj.com/articles/lawmakers-seek-investigation-into-allegations-of-mass-hysterectomies-on-detained-migrants-11600291610,WASHINGTONThe Department of Homeland Securitys internal watchdog has opened an investigation into a whistleblowers allegations of coerced hysterectomies being performed on migrant women held at a Geo… [+147 chars],2020-09-16T23:23:00Z,-0.6908,0.305,0.0,0.695
migrants,The Wall Street Journal,Francis X. Rocca,Says pandemic shows limits to market economics...,https://www.wsj.com/articles/pope-francis-calls-for-brotherhood-amid-covid-19-pandemic-11601806766,"ROMEPope Francis offered his prescription for a host of ills plaguing societies around the world, including poverty, terrorism and racism, in a major document written in the shadow of the coronavirus… [+4317 chars]",2020-10-04T11:52:37Z,0.0,0.0,0.0,1.0
migrants,USA Today,"USA TODAY, Tami Aalto, Opinion contributor","Oregon wildfires: Working in disaster relief, I see the best and the worst of 2020",https://www.usatoday.com/story/opinion/voices/2020/09/20/oregon-wildfires-west-relief-worker-aide-column/5829383002/,"What did it take to move me from empathy to action? Apparently, it took 2020.
I am a disaster relief worker. Those are six words I never thought I would say.
What did it take to move me from empath… [+3653 chars]",2020-09-20T08:00:07Z,-0.2263,0.322,0.286,0.392
migrants,USA Today,Juan A. Lozano,Tropical Storm Beta forecast to make landfall Monday in hurricane-weary Gulf Coast - USA TODAY,https://www.usatoday.com/story/news/nation/2020/09/21/tropical-storm-beta-make-landfall-texas-bring-rain-storm-surge/5850762002/,"Tropical Storm Beta is expected to approach southern Texas in the coming days. After Teddy impacts Bermuda, it could set a course for towards Canada.
Accuweather
HOUSTON Tropical storm conditions w… [+5701 chars]",2020-09-21T10:56:24Z,0.0,0.0,0.0,1.0
migrants,USA Today,"AP Domestic, AP",AP Top Stories September 25 A,https://www.usatoday.com/videos/news/nation/2020/09/25/ap-top-stories-september-25/3528212001/,,2020-09-25T08:45:55Z,0.2023,0.0,0.31,0.69
migrants,USA Today,"USA TODAY, Jasmine Sanders, Opinion contributor","As my beautiful bayou home is ravaged by hurricanes, people of color become climate refugees",https://www.usatoday.com/story/opinion/voices/2020/09/18/climate-change-hurricane-laura-sally-louisiana-migrants-column/3478995001/,"Hurricanes Laura and Sally have ravaged an already-vulnerable Gulf Coast. And it is people of color who most often suffer as climate change migrants.
There is nothing quite like the smell of the bay… [+5271 chars]",2020-09-18T09:00:16Z,0.5994,0.0,0.218,0.782
migrants,USA Today,"USA TODAY, Rick Jervis, Alan Gomez and Maria Clark, USA TODAY",Alleged unwanted hysterectomies and other abuses at ICE facility prompts investigation,https://www.usatoday.com/story/news/nation/2020/09/17/hysterectomies-immigrants-complaint-ice-and-detention-center-irwin-county/3482369001/,"ICE detention is meant to assure immigration compliance only, but detainees describe desperation, and punitive measures that resemble prisons.
USA TODAY
Members of Congress are pressing the adminis… [+11386 chars]",2020-09-18T00:41:07Z,-0.6705,0.379,0.0,0.621
migrants,USA Today,"USA TODAY, Rebecca Morin, USA TODAY",COVID-19 and health care have dominated the debates. But what about other key issues?,https://www.usatoday.com/story/news/politics/elections/2020/10/08/2020-debates-gun-immigration-marijuana-not-being-discussed/5922437002/,"WASHINGTON The coronavirus pandemic is at the top of mind for many voters, and it has been one of the main topics at both the first presidential debate and the only vice presidential debate this year… [+8083 chars]",2020-10-08T23:07:24Z,0.4939,0.0,0.198,0.802
migrants,USA Today,Kim Hjelmgaard,These countries quietly slid into authoritarianism. Should the US be concerned under Trump?,https://www.usatoday.com/story/news/world/2020/10/07/what-authoritarian-countries-can-tell-us-democracy-and-trump/3518563001/,"Dr. Golfo Alexopoulos of the University of South Florida explains the signs that could indicate a democracy is moving towards an authoritarian regime.
USA TODAY
Analysis: Experts both sound and qui… [+20846 chars]",2020-10-07T07:00:15Z,0.0,0.0,0.0,1.0
migrants,NBC News,The Associated Press,"Guatemala says it will detain, return new migrant caravan from Honduras",https://www.nbcnews.com/news/latino/guatemala-says-it-will-detain-return-new-migrant-caravan-honduras-n1241811,"MORALES, GuatemalaGuatemala vowed to detain and return members of a new caravan of about 2,000 migrants that set out from neighboring Honduras in hopes of reaching the United States, saying they repr… [+6036 chars]",2020-10-02T13:47:09Z,-0.4215,0.219,0.0,0.781
migrants,NBC News,The Associated Press,Venezuelans start fleeing country again after months of Covid lockdowns,https://www.nbcnews.com/news/latino/venezuelans-start-fleeing-country-again-after-months-covid-lockdowns-n1242712,"PAMPLONA, Colombia Eleazar Hernández slept on a sidewalk amid a light drizzle, temperatures that dipped close to freezing and the roar of passing trucks.
The 23-year-old Venezuelan migrant was tryin… [+4894 chars]",2020-10-09T14:59:05Z,0.0,0.0,0.0,1.0
migrants,NBC News,The Associated Press,"Despite coronavirus impact, U.S. Mexican workers send big amounts of money back home",https://www.nbcnews.com/news/latino/despite-coronavirus-impact-u-s-mexican-workers-send-big-amounts-n1241794,"The coronavirus pandemic stopped work for nearly a month at the California farm where Luis earns $80 a day picking tomatoes, but that didnt stop him from sending $800 to family in Mexico.
The money … [+5491 chars]",2020-10-02T12:36:32Z,0.0,0.0,0.0,1.0
migrants,NBC News,Reuters,"UN urges Latin America, Caribbean boost stimulus aid amid coronavirus",https://www.nbcnews.com/news/latino/un-urges-latin-america-caribbean-must-boost-stimulus-amid-coronavirus-n1242409,"SANTIAGOThe countries of Latin America and the Caribbean must continue to ratchet up stimulus to beat back the devastating economic impacts of the coronavirus pandemic, a United Nations agency said i… [+1458 chars]",2020-10-07T14:33:34Z,0.4019,0.0,0.231,0.769
migrants,NBC News,Raul A. Reyes,A voice for the 'excluded' and 'oppressed': Latinos remember Justice Ruth Bader Ginsburg,https://www.nbcnews.com/news/latino/voice-excluded-oppressed-latinos-remember-justice-ruth-bader-ginsburg-n1240548,Latino civic and advocacy groups have joined in the outpouring of sympathy over the passing of Supreme Court Justice Ruth Bader Ginsburg. The pioneering jurist died at her home in Washington on Septe… [+4348 chars],2020-09-19T17:55:00Z,0.5267,0.0,0.236,0.764
migrants,NBC News,Julia Ainsley and Jacob Soboroff,Officials said in 2017 that separated migrants under 12 couldn't find parents again on their own,https://www.nbcnews.com/politics/immigration/officials-said-2017-separated-migrants-under-12-couldn-t-find-n1242439,"WASHINGTON Federal prosecutors who ran a 2017 ""pilot"" program for migrant family separation determined that children younger than 12 should not be separated because most could not find their way back… [+5226 chars]",2020-10-09T09:00:04Z,0.0,0.0,0.0,1.0
migrants,NBC News,Alasdair Lane and Adela Suliman,'A crisis of humanity': Migrants take on treacherous journey from France to Britain,https://www.nbcnews.com/news/world/crisis-humanity-migrants-take-treacherous-journey-france-britain-n1239652,"LONDON Clad head to toe in newly bought all-black clothes that held no scent, as instructed by the smugglers who bundled him into the back of a truck, this is how Md Mominul Hamid's life in Britain b… [+7182 chars]",2020-09-20T08:30:23Z,-0.6249,0.255,0.0,0.745
migrants,NBC News,Julia Ainsley and Jacob Soboroff and Phil Helsel,"Justice Department officials drove family separation policy, watchdog report says",https://www.nbcnews.com/news/us-news/justice-department-officials-drove-family-separation-policy-watchdog-report-says-n1242375,"Top former Justice Department officials, including U.S. Attorney General Jeff Sessions and deputy Rod Rosenstein, helped drive a Trump administration policy that resulted in the separation of childre… [+4770 chars]",2020-10-07T05:06:41Z,0.5267,0.0,0.274,0.726
migrants,NBC News,The Associated Press,It's 'now or never' for ex-Trump aides weighing speaking out,https://www.nbcnews.com/politics/donald-trump/it-s-now-or-never-ex-trump-aides-weighing-speaking-n1241183,"WASHINGTON Elizabeth Neumann wrestled with the decision for weeks. She worried about the backlash, the impact it would have on her career, potential threats to her family.
But the former Department … [+6731 chars]",2020-09-26T15:16:03Z,0.0,0.0,0.0,1.0
migrants,NBC News,Nicole Acevedo,Music legend Linda Ronstadt honors her Mexican roots — and has a lot to say about our politics,https://www.nbcnews.com/news/latino/music-legend-linda-ronstadt-honors-her-mexican-roots-has-lot-n1242203,"She is one of the country's most famous female vocalists, and she has been inducted into the Rock &amp; Roll Hall of Fame.
Linda Ronstadt dubbed the ""Queen of Rock"" for her 1970s hits ""You're No Goo… [+6836 chars]",2020-10-06T12:40:19Z,0.5106,0.0,0.18,0.82
migrants,Fox News,Brie Stimson,Hondurans in migrant caravan bused back after entering Guatemala,https://www.foxnews.com/world/hondurans-in-migrant-caravan-bused-back-after-entering-guatemala,"Hundreds of Honduranmigrants bound for the U.S. were bused back to their homeland by Saturday morning after illegally entering Guatemala.
The group of mostly young men and some small children were m… [+3537 chars]",2020-10-04T10:02:30Z,0.0,0.0,0.0,1.0
migrants,Fox News,Adam Shaw,DHS chief Wolf says border crossers now are mostly single adults coming for economic reasons,https://www.foxnews.com/politics/dhs-chief-wolf-border-crossers-single-adults,Acting Homeland Security Secretary Chad Wolf on Wednesday told lawmakers that the makeup of those attempting to cross the border illegally has changed drastically in the last year -- from family unit… [+3033 chars],2020-09-23T19:34:03Z,0.0,0.0,0.0,1.0
migrants,Fox News,Adam Shaw,"House Democrats’ stimulus bill includes stimulus checks for illegal immigrants, protections from deportations",https://www.foxnews.com/politics/house-democrats-stimulus-bill-illegal-immigrants,A stimulus package proposed by Democrats in the House of Representatives includes a number of items that will benefit illegal immigrants -- including an expansion of stimulus checks and protections f… [+2725 chars],2020-09-30T23:39:18Z,-0.5574,0.231,0.0,0.769
migrants,Fox News,Caitlin McFall,Military police inquired about heat rays for use on White House protesters: report,https://www.foxnews.com/us/military-police-inquired-about-heat-rays-for-use-on-white-house-protesters-report,A senior military police officer in the Department of Defense for the D.C. region has questioned whether the National Guard had access to a military heat-ray mechanism that could have been used to di… [+2691 chars],2020-09-17T06:52:27Z,-0.2263,0.137,0.0,0.863
migrants,Fox News,Caitlin McFall,Colorado Secretary of State accuses Congressman of ‘election misinformation’,https://www.foxnews.com/politics/rep-ken-buck-calls-for-federal-investigation-into-colorado-voter-registration,"Colorado's secretary of state slammed Rep. Ken Buck after the Republican lawmaker called for a federal investigation into the state’s voter registration process.
Buck's request after a now-retracted… [+3982 chars]",2020-10-01T21:31:20Z,-0.34,0.231,0.0,0.769
migrants,Fox News,Hunter Davis,"Amid coronavirus pandemic, Texas border agents see human smuggling on the rise",https://www.foxnews.com/us/coronavirus-pandemic-texas-border-patrol-human-smuggling,"LAREDO, Texas -- The Laredo Border Sector is reporting a rise in commercial trade due to the COVID-19 pandemic, but that’s not all. Customs and Border Protection [CBP] agents are also battling an upt… [+4070 chars]",2020-09-18T21:31:33Z,-0.4767,0.22,0.0,0.78
migrants,Fox News,Greg Norman,"Migrant caravan of 2,000 Hondurans heading to US despite COVID-19 threat",https://www.foxnews.com/world/new-migrant-caravan-of-2000-hondurans-heading-toward-us-despite-threat-of-coronavirus-detentions,"A migrant caravan of about 2,000 Hondurans is now passing though Guatemala in hopes of reaching the U.S.-Mexico border, despite the risks posed by the coronavirus pandemic and threats from the countr… [+3626 chars]",2020-10-02T13:08:12Z,0.4168,0.0,0.217,0.783
migrants,CBS News,Camilo Montoya-Galvez,Border arrests rise for fifth consecutive month,https://www.cbsnews.com/news/border-arrests-rise-for-fifth-consecutive-month/,"U.S. immigration authorities along the southern border made more than 57,000 apprehensions of undocumented migrants last month, as crossings by single adults, families and unaccompanied minors contin… [+3954 chars]",2020-10-14T21:51:32Z,-0.4404,0.326,0.0,0.674
migrants,CBS News,CBS News,Guatemala turns around U.S.-bound migrant caravan from Honduras,https://www.cbsnews.com/news/migrant-caravan-guatemala-us-bound-migrants-from-honduras-stopped-covid-19/,"Guatemala City — Guatemala has sent back almost 3,500 Honduran migrants from a caravan that was heading to the United States over concerns they might spread COVID-19, President Alejandro Giammattei s… [+2285 chars]",2020-10-05T13:35:50Z,0.0,0.0,0.0,1.0
migrants,CBS News,CBS News,Migrant caravan sets off from Honduras with eyes on U.S. border,https://www.cbsnews.com/news/migrant-caravan-sets-off-honduras-guatamala-mexico-eyes-on-us-border-immigration/,"San Pedro Sula, Honduras — Hundreds of migrants began walking Wednesday night from this city in northern Honduras toward the Guatemala border, testing a well-trod migration route now in times of the … [+4806 chars]",2020-10-01T07:40:43Z,0.0,0.0,0.0,1.0
migrants,CBS News,CBS News,Britain considers holding refugees and asylum-seekers aboard ferries after record one-month influx,https://www.cbsnews.com/video/british-government-considers-housing-asylum-seekers/,"Watch CBSN Live
Copyright © 2020 CBS Interactive Inc. All rights reserved.",2020-10-02T13:17:46Z,0.0258,0.0,0.091,0.909
migrants,CBS News,Irina Ivanova,Amnesty Int'l slams Palantir over company's work for ICE,https://www.cbsnews.com/news/palantir-human-rights-record-amnesty-international/,"Amnesty International is criticizing Palantir's human rights record a day before the secretive Silicon Valley technology startup is set to go public.
In a report on Monday, Amnesty singled out Palan… [+2633 chars]",2020-09-29T11:38:21Z,0.0,0.0,0.0,1.0
migrants,CBS News,Irina Ivanova,Amnesty Int'l slams Palantir over company's work for ICE,https://www.cbsnews.com/news/palantir-direct-listing-human-rights-record-amnesty-international/,"Amnesty International is criticizing Palantir's human rights record a day before the secretive Silicon Valley technology startup is set to go public.
In a report on Monday, Amnesty singled out Palan… [+2633 chars]",2020-09-28T22:29:00Z,0.0,0.0,0.0,1.0
migrants,CBS News,Nicole Brown,"Trump's campaign strategy ""is to create panic,"" Jeh Johnson says",https://www.cbsnews.com/news/trump-downplayed-coronavirus-disingenuous-jeh-johnson/,"President Donald Trump's defense for admittedly downplaying the risks of the coronavirus is ""disingenuous,"" former Secretary of Homeland Security Jeh Johnson said Monday. Mr. Trump told journalist Bo… [+2902 chars]",2020-09-14T17:34:01Z,0.2732,0.0,0.189,0.811
migrants,CBS News,Catherine Herridge,"China, Russia and white supremacy top DHS' first public threat assessment",https://www.cbsnews.com/news/china-russia-and-white-supremacy-top-dhs-first-public-threat-assessment/,"The Department of Homeland Security has concluded its first-ever ""Homeland Threat Assessment,"" a comprehensive report designed to educate the public on the largest threats facing the country. The rep… [+6646 chars]",2020-10-06T02:13:01Z,-0.34,0.236,0.208,0.556
migrants,CBS News,Grace Segers,Biden makes first trip to Florida amid questions about Latino support,https://www.cbsnews.com/news/biden-florida-campaign-concern-latino-voters/,"Joe Biden is visiting Florida for the first time as the Democratic presidential nominee, amid questions about his ability to garner support from Latino voters, a crucial voting bloc in the Sunshine S… [+2857 chars]",2020-09-15T14:06:39Z,0.4019,0.0,0.213,0.787
